"cve.CVE_data_meta.ID",lastModifiedDate,yearandcve,v3BaseScore,v2BaseScore,v2ExploitScore,v3ExploitScore,linecount,cve,v3impact,v2impact,v3Severity,description,"cve.problemtype.problemtype_data{}.description{}.value",NodescriptionLength,Nolinecount,Nov2BaseScore,Nov2ExploitScore,Nov3BaseScore,Nov3ExploitScore,counted,descriptionLength
"CVE-2020-27265","2021-01-21T16:20Z","2020-27265","9.8","7.5","10.0","3.9",130,27265,HIGH,PARTIAL,CRITICAL,"KEPServerEX: v6.0 to v6.9, ThingWorx Kepware Server: v6.8 and v6.9, ThingWorx Industrial Connectivity: All versions, OPC-Aggregator: All versions, Rockwell Automation KEPServer Enterprise, GE Digital Industrial Gateway Server: v7.68.804 and v7.66, Software Toolbox TOP Server: All 6.x versions are vulnerable to a stack-based buffer overflow. Opening a specifically crafted OPC UA message could allow an attacker to crash the server and remotely execute code.","CWE-787",459,130,"7.5","10.0","9.8","3.9","620.2",459
"CVE-2020-27267","2021-01-21T16:16Z","2020-27267","9.1","6.4","10.0","3.9",130,27267,HIGH,PARTIAL,CRITICAL,"KEPServerEX v6.0 to v6.9, ThingWorx Kepware Server v6.8 and v6.9, ThingWorx Industrial Connectivity (all versions), OPC-Aggregator (all versions), Rockwell Automation KEPServer Enterprise, GE Digital Industrial Gateway Server v7.68.804 and v7.66, and Software Toolbox TOP Server all 6.x versions, are vulnerable to a heap-based buffer overflow. Opening a specifically crafted OPC UA message could allow an attacker to crash the server and potentially leak data.","CWE-787",461,130,"6.4","10.0","9.1","3.9","620.4",461
"CVE-2020-11052","2020-05-13T13:59Z","2020-11052","9.8","5.0","10.0","3.9",104,11052,HIGH,PARTIAL,CRITICAL,"In Sorcery before 0.15.0, there is a brute force vulnerability when using password authentication via Sorcery. The brute force protection submodule will prevent a brute force attack for the defined lockout period, but once expired, protection will not be re-enabled until a user or malicious actor logs in successfully. This does not affect users that do not use the built-in brute force protection submodule, nor users that use permanent account lockout. This has been patched in 0.15.0.","CWE-307",488,104,"5.0","10.0","9.8","3.9","620.7",488
"CVE-2021-22772","2021-07-28T14:35Z","2021-22772","9.8","7.5","10.0","3.9",269,22772,HIGH,PARTIAL,CRITICAL,"A CWE-306: Missing Authentication for Critical Function vulnerability exists in Easergy T200 ((Modbus) SC2-04MOD-07000100 and earlier), Easergy T200 ((IEC104) SC2-04IEC-07000100 and earlier), and Easergy T200 ((DNP3) SC2-04DNP-07000102 and earlier) that could cause unauthorized operation when authentication is bypassed.","CWE-306",321,269,"7.5","10.0","9.8","3.9","621.2",321
"CVE-2021-20151","2022-01-07T16:20Z","2021-20151","10.0","7.5","10.0","3.9",100,20151,HIGH,PARTIAL,CRITICAL,"Trendnet AC2600 TEW-827DRU version 2.08B01 contains a flaw in the session management for the device. The router's management software manages web sessions based on IP address rather than verifying client cookies/session tokens/etc. This allows an attacker (whether from a different computer, different web browser on the same machine, etc.) to take over an existing session. This does require the attacker to be able to spoof or take over original IP address of the original user's session.","CWE-384",490,100,"7.5","10.0","10.0","3.9","621.4",490
"CVE-2019-14929","2019-10-30T17:52Z","2019-14929","9.8","5.0","10.0","3.9",127,14929,HIGH,PARTIAL,CRITICAL,"An issue was discovered on Mitsubishi Electric ME-RTU devices through 2.02 and INEA ME-RTU devices through 3.0. Stored cleartext passwords could allow an unauthenticated attacker to obtain configured username and password combinations on the RTU due to the weak credentials management on the RTU. An unauthenticated user can obtain the exposed password credentials to gain access to the following services: DDNS service, Mobile Network Provider, and OpenVPN service.","CWE-522",466,127,"5.0","10.0","9.8","3.9","621.7",466
"CVE-2020-15350","2021-07-21T11:39Z","2020-15350","9.8","7.5","10.0","3.9",96,15350,HIGH,PARTIAL,CRITICAL,"RIOT 2020.04 has a buffer overflow in the base64 decoder. The decoding function base64_decode() uses an output buffer estimation function to compute the required buffer capacity and validate against the provided buffer size. The base64_estimate_decode_size() function calculates the expected decoded size with an arithmetic round-off error and does not take into account possible padding bytes. Due to this underestimation, it may be possible to craft base64 input that causes a buffer overflow.","CWE-119
CWE-131",495,96,"7.5","10.0","9.8","3.9","622.2",495
"CVE-2021-35004","2022-01-27T18:34Z","2021-35004","9.8","10.0","10.0","3.9",100,35004,HIGH,COMPLETE,CRITICAL,"This vulnerability allows remote attackers to execute arbitrary code on affected installations of TP-Link TL-WA1201 1.0.1 Build 20200709 rel.66244(5553) wireless access points. Authentication is not required to exploit this vulnerability. The specific flaw exists within the handling of DNS responses. A crafted DNS message can trigger an overflow of a fixed-length, stack-based buffer. An attacker can leverage this vulnerability to execute code in the context of root. Was ZDI-CAN-14656.","CWE-121",489,100,"10.0","10.0","9.8","3.9","622.7",489
"CVE-2020-26943","2020-10-27T19:23Z","2020-26943","9.9","9.0","8.0","3.1",132,26943,HIGH,COMPLETE,CRITICAL,"An issue was discovered in OpenStack blazar-dashboard before 1.3.1, 2.0.0, and 3.0.0. A user allowed to access the Blazar dashboard in Horizon may trigger code execution on the Horizon host as the user the Horizon service runs under (because the Python eval function is used). This may result in Horizon host unauthorized access and further compromise of the Horizon service. All setups using the Horizon dashboard with the blazar-dashboard plugin are affected.","NVD-CWE-noinfo",461,132,"9.0","8.0","9.9","3.1","623.0",461
"CVE-2019-18935","2020-10-20T22:15Z","2019-18935","9.8","7.5","10.0","3.9",130,18935,HIGH,PARTIAL,CRITICAL,"Progress Telerik UI for ASP.NET AJAX through 2019.3.1023 contains a .NET deserialization vulnerability in the RadAsyncUpload function. This is exploitable when the encryption keys are known due to the presence of CVE-2017-11317 or CVE-2017-11357, or other means. Exploitation can result in remote code execution. (As of 2020.1.114, a default setting prevents the exploit. In 2019.3.1023, but not earlier versions, a non-default setting can prevent exploitation.)","CWE-502",462,130,"7.5","10.0","9.8","3.9","623.2",462
"CVE-2017-11435","2021-06-21T18:26Z","2017-11435","9.8","7.5","10.0","3.9",105,11435,HIGH,PARTIAL,CRITICAL,"The Humax Wi-Fi Router model HG100R-* 2.0.6 is prone to an authentication bypass vulnerability via specially crafted requests to the management console. The bug is exploitable remotely when the router is configured to expose the management console. The router is not validating the session token while returning answers for some methods in url '/api'. An attacker can use this vulnerability to retrieve sensitive information such as private/public IP addresses, SSID names, and passwords.","CWE-200",488,105,"7.5","10.0","9.8","3.9","624.2",488
"CVE-2020-26282","2020-12-31T19:03Z","2020-26282","10.0","7.5","10.0","3.9",104,26282,HIGH,PARTIAL,CRITICAL,"BrowserUp Proxy allows you to manipulate HTTP requests and responses, capture HTTP content, and export performance data as a HAR file. BrowserUp Proxy works well as a standalone proxy server, but it is especially useful when embedded in Selenium tests. A Server-Side Template Injection was identified in BrowserUp Proxy enabling attackers to inject arbitrary Java EL expressions, leading to unauthenticated Remote Code Execution (RCE) vulnerability. This has been patched in version 2.1.2.","CWE-74",489,104,"7.5","10.0","10.0","3.9","624.4",489
"CVE-2021-45611","2022-01-07T21:18Z","2021-45611","9.8","7.5","10.0","3.9",269,45611,HIGH,PARTIAL,CRITICAL,"Certain NETGEAR devices are affected by a buffer overflow by an unauthenticated attacker. This affects DC112A before 1.0.0.52, R6400 before 1.0.1.68, RAX200 before 1.0.3.106, WNDR3400v3 before 1.0.1.38, XR300 before 1.0.3.68, R8500 before 1.0.2.144, RAX75 before 1.0.3.106, R8300 before 1.0.2.144, and RAX80 before 1.0.3.106.","CWE-120",325,269,"7.5","10.0","9.8","3.9","625.2",325
"CVE-2019-11733","2020-08-24T17:37Z","2019-11733","9.8","5.0","10.0","3.9",109,11733,HIGH,PARTIAL,CRITICAL,"When a master password is set, it is required to be entered again before stored passwords can be accessed in the 'Saved Logins' dialog. It was found that locally stored passwords can be copied to the clipboard thorough the 'copy password' context menu item without re-entering the master password if the master password had been previously entered in the same session, allowing for potential theft of stored passwords. This vulnerability affects Firefox < 68.0.2 and Firefox ESR < 68.0.2.","CWE-287",488,109,"5.0","10.0","9.8","3.9","625.7",488
"CVE-2020-10914","2020-05-04T19:15Z","2020-10914","9.8","7.5","10.0","3.9",98,10914,HIGH,PARTIAL,CRITICAL,"This vulnerability allows remote attackers to execute arbitrary code on affected installations of VEEAM One Agent 9.5.4.4587. Authentication is not required to exploit this vulnerability. The specific flaw exists within the PerformHandshake method. The issue results from the lack of proper validation of user-supplied data, which can result in deserialization of untrusted data. An attacker can leverage this vulnerability to execute code in the context of the service account. Was ZDI-CAN-10400.","CWE-502",497,98,"7.5","10.0","9.8","3.9","626.2",497
"CVE-2019-20445","2021-09-14T12:45Z","2019-20445","9.1","6.4","10.0","3.9",434,20445,HIGH,PARTIAL,CRITICAL,"HttpObjectDecoder.java in Netty before 4.1.44 allows a Content-Length header to be accompanied by a second Content-Length header, or by a Transfer-Encoding header.","CWE-444",163,434,"6.4","10.0","9.1","3.9","626.4",163
"CVE-2021-41025","2021-12-10T01:46Z","2021-41025","9.8","7.5","10.0","3.9",129,41025,HIGH,PARTIAL,CRITICAL,"Multiple vulnerabilities in the authentication mechanism of confd in FortiWeb versions 6.4.1, 6.4.0, 6.3.0 through 6.3.15, 6.2.0 through 6.2.6, 6.1.0 through 6.1.2, 6.0.0 thorugh 6.0.7, including an instance of concurrent execution using shared resource with improper synchronization and one of authentication bypass by capture-replay, may allow a remote unauthenticated attacker to circumvent the authentication process and authenticate as a legitimate cluster peer.","CWE-362
CWE-294",467,129,"7.5","10.0","9.8","3.9","627.2",467
"CVE-2019-18662","2019-12-04T21:15Z","2019-18662","9.8","7.5","10.0","3.9",99,18662,HIGH,PARTIAL,CRITICAL,"An issue was discovered in YouPHPTube through 7.7. User input passed through the live_stream_code POST parameter to /plugin/LiveChat/getChat.json.php is not properly sanitized (in getFromChat in plugin/LiveChat/Objects/LiveChatObj.php) before being used to construct a SQL query. This can be exploited by malicious users to, e.g., read sensitive data from the database through in-band SQL Injection attacks. Successful exploitation of this vulnerability requires the Live Chat plugin to be enabled.","CWE-89",498,99,"7.5","10.0","9.8","3.9","628.2",498
"CVE-2021-29508","2021-05-25T20:39Z","2021-29508","9.1","6.4","10.0","3.9",93,29508,NONE,NONE,CRITICAL,"Due to how Wire handles type information in its serialization format, malicious payloads can be passed to a deserializer. e.g. using a surrogate on the sender end, an attacker can pass information about a different type for the receiving end. And by doing so allowing the serializer to create any type on the deserializing end. This is the same issue that exists for .NET BinaryFormatter https://docs.microsoft.com/en-us/visualstudio/code-quality/ca2300?view=vs-2019. This also applies to the fork of Wire.","CWE-502",506,93,"6.4","10.0","9.1","3.9","628.4",506
"CVE-2021-41110","2021-10-08T16:21Z","2021-41110","9.8","7.5","10.0","3.9",99,41110,HIGH,PARTIAL,CRITICAL,"cwlviewer is a web application to view and share Common Workflow Language workflows. Versions prior to 1.3.1 contain a Deserialization of Untrusted Data vulnerability. Commit number f6066f09edb70033a2ce80200e9fa9e70a5c29de (dated 2021-09-30) contains a patch. There are no available workarounds aside from installing the patch. The SnakeYaml constructor, by default, allows any data to be parsed. To fix the issue the object needs to be created with a `SafeConstructor` object, as seen in the patch.","CWE-502",499,99,"7.5","10.0","9.8","3.9","629.2",499
"CVE-2019-13923","2019-09-24T22:15Z","2019-13923","9.6","4.3","8.6","2.8",105,13923,HIGH,NONE,CRITICAL,"A vulnerability has been identified in IE/WSN-PA Link WirelessHART Gateway (All versions). The integrated configuration web server of the affected device could allow Cross-Site Scripting (XSS) attacks if unsuspecting users are tricked into accessing a malicious link. User interaction is required for a successful exploitation. The user must be logged into the web interface in order for the exploitation to succeed. At the stage of publishing this security advisory no public exploitation is known.","CWE-79",499,105,"4.3","8.6","9.6","2.8","629.3",499
"CVE-2020-35757","2021-05-19T14:21Z","2020-35757","9.8","9.3","8.6","3.9",100,35757,HIGH,COMPLETE,CRITICAL,"An issue was discovered on Libre Wireless LS9 LS1.5/p7040 devices. There is Unauthenticated Root ADB Access Over TCP. The LS9 web interface provides functionality to access ADB over TCP. This is not enabled by default, but can be enabled by sending a crafted request to a web management interface endpoint. Requests made to this endpoint do not require authentication. As such, any unauthenticated user who is able to access the web interface will be able to gain root privileges on the LS9 module.","CWE-269",498,100,"9.3","8.6","9.8","3.9","629.6",498
